ea_id,futbin_id,card_name,short_name,long_name,player_positions,overall,club_name,league_name,league_level,nationality,pace,shooting,passing,dribbling,defending,physic
203699,3524,Courtet,G. Courtet,Gaëtan Courtet,ST,69,AC Ajaccio,French Ligue 2,2,France,65,72,63,66,26,70
203780,3534,Veseli,F. Veseli,Frédéric Veseli,"RB, CB",69,US Salernitana 1919,Italian Serie A,1,Albania,70,41,58,65,70,67
203979,17644,Bakalorz,M. Bakalorz,Marvin Bakalorz,"CDM, CM",69,MSV Duisburg,German 3. Bundesliga,3,Germany,62,65,59,61,69,76
204043,3563,Dilaver,E. Dilaver,Emir Dilaver,"CB, RB",69,Dinamo Zagreb,Croatian Prva HNL,1,Austria,70,52,59,61,68,75
204084,3569,Mikel Iribas,Mikel Iribas,Mikel Iribas Aliende,RB,69,CF Fuenlabrada,Spanish Segunda División,2,Spain,72,53,62,62,62,75
204102,3574,Ayoub,Y. Ayoub,Yassin Ayoub,"CM, CAM, LW",69,Panathinaikos FC,Greek Super League,1,Morocco,69,64,71,71,65,68
204276,3600,Hemed,T. Hemed,Tomer Hemed,ST,69,Western Sydney Wanderers,Australian Hyundai A-League,1,Israel,45,73,56,63,35,75
204350,3615,Trajkovski,A. Trajkovski,Aleksandar Trajkovski,"ST, CF, CAM",69,Aalborg BK,Danish Superliga,1,North Macedonia,71,72,66,75,26,57
204652,3661,Escoboza,A. Escoboza,Jesús Alonso Escoboza Lugo,"LB, CM, LM",69,Club Necaxa,Mexican Liga MX,1,Mexico,73,65,69,71,61,66
204677,3663,Oriol Rosell,Oriol Rosell,Oriol Rosell Argerich,"CDM, CM",69,Orlando City Soccer Club,USA Major League Soccer,1,Spain,36,56,66,66,67,69
204761,3679,Hall,G. Hall,Grant Hall,CB,69,Middlesbrough,English League Championship,2,England,61,39,48,44,69,70
204847,3693,Kane,T. Kane,Todd Kane,"RWB, RB",69,Coventry City,English League Championship,2,England,74,51,59,65,64,64
204895,3701,Omrani,B. Omrani,Abdel Slem Billel Omrani,"ST, LW",69,CFR Cluj,Romanian Liga I,1,France,69,66,67,68,33,79
204956,17659,Jairo,Jairo,Jairo de Macedo da Silva,"RW, RM",69,Hajduk Split,Croatian Prva HNL,1,Brazil,83,69,62,69,39,64
205089,3724,Valoti,M. Valoti,Mattia Valoti,"CM, CAM, RM",69,AC Monza,Italian Serie B,2,Italy,64,63,73,74,49,43
205188,3733,Alioui,R. Alioui,Rachid Alioui,ST,69,KV Kortrijk,Belgian Jupiler Pro League,1,Morocco,67,69,63,68,34,61
205210,3738,Lewicki,O. Lewicki,Oscar Lewicki,"CDM, CM",69,Malmö FF,Swedish Allsvenskan,1,Sweden,62,54,60,65,69,74
205243,3744,Wagué,M. Wagué,Molla Wagué,CB,69,FC Nantes,French Ligue 1,1,Mali,35,33,42,42,68,82
205347,3756,Luongo,M. Luongo,Massimo Corey Luongo,"CDM, CM",69,Sheffield Wednesday,English League One,3,Australia,68,63,61,69,67,72
205351,3757,Pritchard,A. Pritchard,Alex David Pritchard,CAM,69,Sunderland,English League One,3,England,66,68,71,72,46,47
205386,3767,Hubert,G. Hubert,Guillaume Hubert,GK,69,KV Oostende,Belgian Jupiler Pro League,1,Belgium,,,,,,
205559,3788,Dicko,N. Dicko,Nouha Dicko,ST,69,Gazişehir Gaziantep F.K.,Turkish Süper Lig,1,Mali,84,66,60,70,34,72
205584,3794,Ihiekwe,M. Ihiekwe,Michael Uzoukwu Absalom Jude Ihiekwe,CB,69,Rotherham United,English League One,3,England,70,36,44,56,68,79
205588,3797,Höhn,I. Höhn,Immanuel Höhn,"CB, RB",69,SV Sandhausen,German 2. Bundesliga,2,Germany,50,32,52,59,70,64
205618,3803,Walsh,S. Walsh,Sandy Walsh,"RB, CDM, CB",69,KV Mechelen,Belgian Jupiler Pro League,1,Netherlands,66,31,62,64,68,71
205630,3804,Abecasis,L. Abecasis,Luciano Andrés Abecasis,RB,69,San Jose Earthquakes,USA Major League Soccer,1,Argentina,82,50,63,67,64,76
205759,3818,Stojanović,D. Stojanović,Dejan Stojanović,GK,69,Middlesbrough,English League Championship,2,North Macedonia,,,,,,
205857,3823,Mathoho,E. Mathoho,Eric Molomowanadou Mathoho,CB,69,Kaizer Chiefs,South African Premier Division,1,South Africa,62,40,45,51,70,74
206065,3855,Sluga,S. Sluga,Simon Sluga,GK,69,Luton Town,English League Championship,2,Croatia,,,,,,
206083,3858,Murphy,J. Murphy,Josh Murphy,"LM, ST",69,Preston North End,English League Championship,2,England,85,66,61,73,28,51
206167,3877,Prcić,S. Prcić,Sanjin Prcić,"CM, CDM",69,RC Strasbourg Alsace,French Ligue 1,1,Bosnia and Herzegovina,53,59,71,68,67,66
206269,3889,Jans,L. Jans,Laurent Jans,RB,69,Sparta Rotterdam,Holland Eredivisie,1,Luxembourg,68,49,66,69,66,67
206272,3890,Bălgrădean,C. Bălgrădean,Cristian Emanuel Bălgrădean,GK,69,CFR Cluj,Romanian Liga I,1,Romania,,,,,,
206317,3898,Bitton,N. Bitton,Nir Bitton,"CB, CDM",69,Celtic,Scottish Premiership,1,Israel,52,50,65,63,70,73
206485,3911,Camacho,R. Camacho,Rudy Camacho,CB,69,Club de Foot Montréal,USA Major League Soccer,1,France,38,42,62,57,67,78
206601,3940,Sampirisi,M. Sampirisi,Mario Sampirisi,"RB, RM",69,AC Monza,Italian Serie B,2,Italy,67,37,60,61,67,73
207622,3981,Bjørnbak,M. Bjørnbak,Martin Bjørnbak,CB,69,Molde FK,Norwegian Eliteserien,1,Norway,48,47,57,51,67,82
207916,4019,Vigen,L. Vigen,Lasse Vigen Christensen,CM,69,SV Zulte Waregem,Belgian Jupiler Pro League,1,Denmark,73,60,67,68,63,76
207954,4030,Behrendt,B. Behrendt,Brian Behrendt,"CB, CDM",69,Eintracht Braunschweig,German 3. Bundesliga,3,Germany,66,53,56,44,68,74
208024,4041,Wallace,M. Wallace,Murray Wallace,"CB, LWB, LB",69,Millwall,English League Championship,2,Scotland,58,28,54,59,68,77
208158,4064,Andrada,F. Andrada,Federico Oscar Andrada,ST,69,Club Atlético Aldosivi,Argentina Primera División,1,Argentina,75,73,63,67,27,67
208437,4084,Eriksson,M. Eriksson,Magnus Eriksson,"CAM, CM",69,Djurgårdens IF,Swedish Allsvenskan,1,Sweden,51,69,72,68,51,81
208455,4089,Choi Sung Geun,Choi Sung Geun,최성근 崔圣根,"CDM, CM",69,Suwon Samsung Bluewings,Korean K League 1,1,Korea Republic,72,54,60,63,67,75
208480,4094,Zhou Dingyang,Zhou Dingyang,Dingyang Zhou,CM,69,Henan Songshan Longmen FC,Chinese Super League,1,Chinese Taipei,68,64,66,68,71,74
208806,4140,Fox,M. Fox,Morgan Fox,"LWB, LB, CB",69,Stoke City,English League Championship,2,Wales,63,43,58,61,68,70
209232,4180,Šatka,L. Šatka,Ľubomír Šatka,CB,69,Lech Poznań,Polish T-Mobile Ekstraklasa,1,Slovakia,62,29,54,52,69,68
209304,4189,Iloki,J. Iloki,Jules Iloki,"RM, RW",69,Tianjin Jinmen Tiger FC,Chinese Super League,1,France,84,60,61,71,30,45
209333,4194,Maxwell,C. Maxwell,Christopher Maxwell,GK,69,Blackpool,English League Championship,2,Wales,,,,,,
209359,17720,O'Neill,B. O'Neill,Brandon O'Neill,"CDM, CM",69,Perth Glory,Australian Hyundai A-League,1,Australia,65,57,68,68,65,78
209423,4205,Michel,M. Michel,Mathieu Michel,GK,69,Chamois Niortais Football Club,French Ligue 2,2,France,,,,,,
209701,17725,Pelupessy,J. Pelupessy,Joey Pelupessy,"CDM, CM",69,GZT Giresunspor,Turkish Süper Lig,1,Netherlands,66,41,62,64,67,71
209711,4233,Thelander,R. Thelander,Rasmus Thelander,CB,69,Aalborg BK,Danish Superliga,1,Denmark,42,30,45,41,69,75
209758,4238,Alvarado,V. Alvarado,Ventura Alvarado Aispuro,"CB, RB",69,Inter Miami CF,USA Major League Soccer,1,United States,62,41,58,50,70,72
209800,4245,Herrera,M. Herrera,Miguel Ángel Herrera Equihua,CB,69,Pachuca,Mexican Liga MX,1,Mexico,43,36,46,49,69,67
209984,4262,Agu,M. Agu,Mikel Ndubusi Agu,CDM,69,Vitória de Guimarães,Portuguese Liga ZON SAGRES,1,Nigeria,64,44,56,65,70,74
209997,4266,Wimmer,K. Wimmer,Kevin Wimmer,"CB, LB, CM",69,SK Rapid Wien,Austrian Football Bundesliga,1,Austria,50,27,57,62,70,72
210380,17735,Diamantakos,D. Diamantakos,Dimitrios Diamantakos,ST,69,Hajduk Split,Croatian Prva HNL,1,Greece,78,70,58,66,29,75
210484,4337,Kuen,A. Kuen,Andreas Kuen,"LM, CM, CAM",69,SK Sturm Graz,Austrian Football Bundesliga,1,Austria,70,64,69,69,59,70
210521,4346,Çikalleshi,S. Çikalleshi,Sokol Çikalleshi,"ST, RM, LM",69,İttifak Holding Konyaspor,Turkish Süper Lig,1,Albania,64,70,55,63,40,69
210583,4351,Stendera,M. Stendera,Marc Stendera,"CM, CAM, CDM",69,FC Ingolstadt 04,German 2. Bundesliga,2,Germany,47,70,71,72,56,65
210646,4358,Rømer,A. Rømer,André Ibsen Rømer,"CDM, CM",69,IF Elfsborg,Swedish Allsvenskan,1,Denmark,64,56,63,64,65,76
210688,4364,Trondsen,A. Trondsen,Anders Trondsen,"CM, LB",69,Trabzonspor,Turkish Süper Lig,1,Norway,76,68,69,69,66,74
210723,4372,Gießelmann,N. Gießelmann,Niko Gießelmann,"LB, LWB",69,1. FC Union Berlin,German 1. Bundesliga,1,Germany,66,52,64,64,66,74
210724,4373,Paterson,C. Paterson,Callum Thomas Owen Paterson,"ST, CM, RW",69,Sheffield Wednesday,English League One,3,Scotland,70,66,62,62,66,83
210739,17740,Nielsen,C. Nielsen,Casper Mørup Nielsen,"CM, CAM, CDM",69,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,1,Denmark,73,65,70,70,61,70
211240,4458,Lopez,J. Lopez,Julien Yves Rémi López Baila,"LW, LM, RM",69,Paris FC,French Ligue 2,2,Algeria,82,61,64,73,40,56
211270,4467,Saveljich,E. Saveljich,Esteban Ariel Saveljich,CB,69,Rayo Vallecano,Spain Primera Division,1,Montenegro,45,32,46,41,69,80
211299,4469,Roos,K. Roos,Kelle Roos,GK,69,Derby County,English League Championship,2,Netherlands,,,,,,
211323,4475,Pol García,Pol García,Pol García Tena,"CB, LB",69,Fútbol Club Juárez,Mexican Liga MX,1,Spain,54,32,65,62,70,69
211325,17750,Schiavone,A. Schiavone,Andrea Schiavone,"CM, CDM",69,US Salernitana 1919,Italian Serie A,1,Italy,61,68,69,70,62,75
211398,4491,Caillard,M. Caillard,Marc-Aurèle Caillard,GK,69,FC Metz,French Ligue 1,1,France,,,,,,
211595,4514,Evans,G. Evans,George Evans,"CDM, CM, CB",69,Millwall,English League Championship,2,England,62,61,64,62,68,69
211745,4535,Riese,P. Riese,Philipp Riese,"CDM, CM",69,FC Erzgebirge Aue,German 2. Bundesliga,2,Germany,41,55,63,63,64,70
211746,4536,Benatelli,R. Benatelli,Rico Benatelli,"CDM, CM",69,FC St. Pauli,German 2. Bundesliga,2,Germany,48,62,67,69,61,73
211783,4538,Bruno Mendes,Bruno Mendes,Bruno Pereira Mendes,ST,69,Avispa Fukuoka,Japanese J. League Division 1,1,Brazil,65,70,58,68,22,67
211872,4558,Heise,P. Heise,Philip Heise,LB,69,Karlsruher SC,German 2. Bundesliga,2,Germany,71,61,66,67,62,73
211982,4578,Neidhart,N. Neidhart,Nico Neidhart,RB,69,F.C. Hansa Rostock,German 2. Bundesliga,2,Germany,78,54,59,65,61,68
212048,4590,Chipciu,A. Chipciu,Alexandru Mihăiță Chipciu,RW,69,CFR Cluj,Romanian Liga I,1,Romania,77,68,67,69,52,70
212231,4637,Tobias Figueiredo,Tobias Figueiredo,Tobias Pereira Figueiredo,CB,69,Nottingham Forest,English League Championship,2,Portugal,59,30,47,54,67,77
212439,17763,Lim Chai Min,Lim Chai Min,임채민 林查明,CB,69,Gangwon FC,Korean K League 1,1,Korea Republic,71,30,42,44,69,77
212592,4695,Farrell,A. Farrell,Andrew Farrell,CB,69,New England Revolution,USA Major League Soccer,1,United States,75,48,62,66,68,81
212613,4698,Saïd,W. Saïd,Wesley Saïd,"ST, RW, LW",69,Racing Club de Lens,French Ligue 1,1,France,75,69,65,72,29,57
212735,4713,Basilio,E. Basilio,Enzo Basilio,GK,69,En Avant de Guingamp,French Ligue 2,2,France,,,,,,
212790,4725,Thiaré,J. Thiaré,Jamal Thiaré,ST,69,Le Havre AC,French Ligue 2,2,Senegal,84,68,55,70,22,67
212830,4734,Mabil,A. Mabil,Awer Bul Mabil,"RW, LW",69,FC Midtjylland,Danish Superliga,1,Australia,89,60,64,69,34,55
212939,4744,Douline,D. Douline,David Douline,"CDM, CM",69,Servette FC,Swiss Super League,1,France,46,58,62,62,67,71
213010,4760,Cifu,Cifu,Miguel Ángel Garrido Cifuentes,"RB, RWB, RM",69,UD Ibiza,Spanish Segunda División,2,Spain,79,54,58,67,64,75
213030,4763,Marié,J. Marié,Jordan Marié,"CM, CDM",69,Dijon FCO,French Ligue 2,2,France,42,55,66,71,65,68
213102,4773,Arthur Caike,Arthur Caike,Arthur Caike Do Nascimento Cruz,"LM, ST, RM",69,Kashima Antlers,Japanese J. League Division 1,1,Brazil,79,71,65,69,28,69
213189,4786,Joo Min Kyu,Joo Min Kyu,주민규 朱文奎,ST,69,Jeju United FC,Korean K League 1,1,Korea Republic,64,73,55,64,50,79
213228,4791,Asamoah,S. Asamoah,Samuel Asamoah,"CM, CDM",69,FC U Craiova 1948,Romanian Liga I,1,Ghana,74,58,67,71,65,71
213433,4822,Tobio,F. Tobio,Omar Fernando Tobio,CB,69,Estudiantes de La Plata,Argentina Primera División,1,Argentina,58,30,53,44,67,79
213445,4826,López,J. López,Javier Eduardo López Ramírez,"CAM, RM",69,San Jose Earthquakes,USA Major League Soccer,1,Mexico,68,69,68,72,34,61
213693,4869,Rothwell,J. Rothwell,Joe Rothwell,"CM, CAM",69,Blackburn Rovers,English League Championship,2,England,79,61,67,74,58,65
213694,17788,Gorré,K. Gorré,Kenji Joel Gorré,LW,69,Boavista FC,Portuguese Liga ZON SAGRES,1,Curacao,79,67,62,71,33,61
213699,4872,Fletcher,A. Fletcher,Ashley Fletcher,ST,69,Watford,English Premier League,1,England,73,69,44,67,29,69
213905,4904,Gallagher,S. Gallagher,Sam Gallagher,"ST, LW, RW",69,Blackburn Rovers,English League Championship,2,England,69,69,56,65,45,74
213948,4910,Holmes,D. Holmes,Duane Holmes,"RW, LW, CM",69,Huddersfield Town,English League Championship,2,United States,80,58,66,73,52,48
214658,4996,Karlström,J. Karlström,Jesper Karlström,"CDM, CM",69,Lech Poznań,Polish T-Mobile Ekstraklasa,1,Sweden,67,54,64,66,66,81
214718,17800,Rodríguez,M. Rodríguez,Martín Vladimir Rodríguez Torrejón,"LM, LW",69,Altay SK,Turkish Süper Lig,1,Chile,86,63,61,72,47,55
214727,5004,Zaldívar,A. Zaldívar,Ángel Zaldívar Caviedes,"ST, LM",69,Club Deportivo Guadalajara,Mexican Liga MX,1,Mexico,76,67,63,70,43,70
214784,5012,Pereyra Díaz,J. Pereyra Díaz,Jorge Rolando Pereyra Díaz,"RM, LM, ST",69,Kerala Blasters FC,Indian Super League,1,Argentina,76,56,61,72,49,65
214906,5017,Hughes,A. Hughes,Andrew Hughes,"CB, LWB, LB",69,Preston North End,English League Championship,2,Wales,66,36,59,60,69,74
215066,5053,Milo,F. Milo,Federico Emanuel Milo,"LB, LM, CB",69,Club Atlético Aldosivi,Argentina Primera División,1,Argentina,79,60,64,74,63,73
215177,17808,Cerro,F. Cerro,Francisco Javier Cerro,"CM, CDM",69,Club Atlético Aldosivi,Argentina Primera División,1,Argentina,67,60,65,70,65,79
215370,5111,Hofmann,M. Hofmann,Maximilian Hofmann,CB,69,SK Rapid Wien,Austrian Football Bundesliga,1,Austria,61,39,51,50,68,74
215374,5113,Hogan,S. Hogan,Scott Hogan,ST,69,Birmingham City,English League Championship,2,Republic of Ireland,80,65,52,68,30,60
215412,5119,Elder,C. Elder,Callum Elder,LB,69,Hull City,English League Championship,2,Australia,73,41,61,63,64,68
215480,5129,Boljević,A. Boljević,Aleksandar Boljević,RW,69,Standard de Liège,Belgian Jupiler Pro League,1,Montenegro,78,64,64,71,32,61
215487,5130,Engvall,G. Engvall,Gustav Per Fredrik Engvall,"ST, RW, CAM",69,KV Mechelen,Belgian Jupiler Pro League,1,Sweden,74,67,58,69,31,73
215570,5146,Rea,G. Rea,Glen Rea,"CDM, CB",69,Luton Town,English League Championship,2,Republic of Ireland,63,32,54,60,71,76
215927,5183,Emond,R. Emond,Renaud Emond,ST,69,FC Nantes,French Ligue 1,1,Belgium,58,71,56,62,27,66
215938,5185,Dal Hende,M. Dal Hende,Marc Dal Hende,"LWB, LM, LB",69,SønderjyskE,Danish Superliga,1,Denmark,78,60,61,64,64,79
215969,5188,Dos Santos,L. Dos Santos,Laurent Dos Santos,"RWB, RB, LWB",69,Valenciennes FC,French Ligue 2,2,France,54,48,63,66,68,63
216105,5201,Dewaele,G. Dewaele,Gilles Dewaele,"RB, RM",69,KV Kortrijk,Belgian Jupiler Pro League,1,Belgium,71,61,60,57,65,70
216155,5209,Cornick,H. Cornick,Harry Cornick,"RW, ST",69,Luton Town,English League Championship,2,England,86,65,58,70,36,61
216260,5230,Kaufmann,F. Kaufmann,Fabio Kaufmann,"RW, ST",69,Karlsruher SC,German 2. Bundesliga,2,Germany,85,61,61,71,52,71
216376,5253,Marco Sangalli,Marco Sangalli,Marco Sangalli Fuentes,"RM, CM",69,Real Oviedo,Spanish Segunda División,2,Spain,73,72,67,68,53,65
216580,5293,Cláudio Winck,Cláudio Winck,Cláudio Winck Neto,RB,69,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,1,Brazil,65,59,61,66,67,72
216633,5298,Kristinsson,O. Kristinsson,Ögmundur Kristinsson,GK,69,Olympiacos CFP,Greek Super League,1,Iceland,,,,,,
217167,5341,Sandoval,G. Sandoval,Walter Gael Sandoval Contreras,"LM, RM",69,Mazatlán Futbol Club,Mexican Liga MX,1,Mexico,76,63,67,70,54,54
217217,5347,Cerén,D. Cerén,Darwin Adelso Cerén Delgado,"CDM, CM",69,Houston Dynamo,USA Major League Soccer,1,El Salvador,47,57,63,63,66,70
217646,5361,Nishikawa,S. Nishikawa,西川 周作,GK,69,Urawa Red Diamonds,Japanese J. League Division 1,1,Japan,,,,,,
218298,5388,Allagbé,S. Allagbé,Owalabi Franck Saturnin Allagbé Kassifa,GK,69,Valenciennes FC,French Ligue 2,2,Benin,,,,,,
218343,5390,Hedges,R. Hedges,Ryan Peter Hedges,"RW, RM, CF",69,Aberdeen,Scottish Premiership,1,Wales,82,63,63,72,39,58
218353,5392,Appindangoye,A. Appindangoye,Aaron Appindangoye,CB,69,Demir Grup Sivasspor,Turkish Süper Lig,1,Gabon,60,45,55,52,71,76
218471,5396,Kim Min Woo,Kim Min Woo,김민우 金敏佑,"CM, LM, LB",69,Suwon Samsung Bluewings,Korean K League 1,1,Korea Republic,78,64,67,72,59,73
218623,5402,Cafú,Cafú,Carlos Miguel Ribeiro Dias,"CDM, CAM",69,Nottingham Forest,English League Championship,2,Portugal,69,69,63,67,64,81
218747,5414,Pinares,C. Pinares,César Ignacio Pinares Tamayo,"CAM, CM, LM",69,Altay SK,Turkish Süper Lig,1,Chile,72,66,68,71,35,66
219461,5445,Palmer-Brown,E. Palmer-Brown,Erik Ross Palmer-Brown,CB,69,ESTAC Troyes,French Ligue 1,1,United States,67,30,50,51,68,75
219510,5452,Ofori,E. Ofori,Ebenezer Ofori,"CM, CDM",69,AIK,Swedish Allsvenskan,1,Ghana,69,57,66,73,63,69
219670,5476,Piovi,G. Piovi,Gonzalo Rubén Piovi,"CB, LB, LWB",69,Club Atlético Colón,Argentina Primera División,1,Argentina,71,53,64,67,67,79
219979,5527,Janio Bikel,Janio Bikel,Janio Bikel Figueiredo da Silva,"CDM, CM",69,Vancouver Whitecaps FC,USA Major League Soccer,1,Portugal,70,43,56,69,66,73
219988,5528,Avenatti,F. Avenatti,Felipe Nicolás Avenatti Dovillabichus,"ST, CAM",69,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,1,Uruguay,49,67,66,66,44,76
219990,5529,Hoff,V. Hoff,Vebjørn Hoff,CM,69,Rosenborg BK,Norwegian Eliteserien,1,Norway,69,56,67,69,67,70
220045,5540,Mahoney,C. Mahoney,Connor Mahoney,"RW, LW",69,Millwall,English League Championship,2,England,76,63,63,73,38,47
220230,5568,Bochniewicz,P. Bochniewicz,Paweł Piotr Bochniewicz,CB,69,SC Heerenveen,Holland Eredivisie,1,Poland,37,24,52,48,70,77
220386,5581,Iván Rodríguez,Iván Rodríguez,Iván Rodríguez del Pozo,"RB, LB",69,SD Ponferradina,Spanish Segunda División,2,Spain,75,50,58,66,64,66
220395,5583,Mula,Mula,Alejandro Miguel Mula Sanchez,"LM, RM",69,CF Fuenlabrada,Spanish Segunda División,2,Spain,73,60,65,70,38,64
220479,5594,Olsen,P. Olsen,Patrick Haakon Olsen,"CM, CDM",69,Aarhus GF,Danish Superliga,1,Denmark,63,62,67,69,57,74
220521,5599,Bălașa,M. Bălașa,Mihai Alexandru Bălașa,CB,69,Universitatea Craiova,Romanian Liga I,1,Romania,68,51,56,52,68,75
220638,5622,Luismi,Luismi,Luis Miguel Sánchez Benítez,"CDM, CM, CB",69,Real Oviedo,Spanish Segunda División,2,Spain,54,39,59,61,67,74
220685,5630,Léo Bonatini,Léo Bonatini,Leonardo Bonatini Lohner Maia,ST,69,Grasshopper Club Zürich,Swiss Super League,1,Brazil,67,68,65,68,34,68
220821,17868,Starfelt,C. Starfelt,Carl Anders Theodor Starfelt,CB,69,Celtic,Scottish Premiership,1,Sweden,70,28,52,63,69,76
220847,5655,Maertens,M. Maertens,Mathieu Maertens,"CM, LM, RM",69,Oud-Heverlee Leuven,Belgian Jupiler Pro League,1,Belgium,75,67,66,69,63,67
220895,5665,Al Sulayhim,A. Al Sulayhim,Abdulmajeed Mohammed Al-Sulaiheem,"CM, CDM",69,Al Nassr,Saudi Abdul L. Jameel League,1,Saudi Arabia,73,60,67,75,58,64
220915,5668,Moncini,G. Moncini,Gabriele Moncini,ST,69,Benevento,Italian Serie B,2,Italy,74,69,56,67,37,65
221281,5704,Hyam,D. Hyam,Dominic Hyam,CB,69,Coventry City,English League Championship,2,Scotland,50,32,53,56,70,72
221452,17878,Nano Mesa,Nano Mesa,Alexander Mesa Travieso,"ST, LM",69,Real Zaragoza,Spanish Segunda División,2,Spain,76,67,59,73,30,66
221467,5734,Lee Chang Min,Lee Chang Min,이창민 李昌珉,CM,69,Jeju United FC,Korean K League 1,1,Korea Republic,67,64,68,64,59,73
221552,17879,Nilsen,S. Nilsen,Sivert Heltne Nilsen,"CDM, CM, CB",69,SK Brann,Norwegian Eliteserien,1,Norway,57,53,62,63,67,78
221767,5791,Choi Kyoung Rok,Choi Kyoung Rok,최경록 崔琼罗,"CAM, CM, RM",69,Karlsruher SC,German 2. Bundesliga,2,Korea Republic,67,61,62,74,33,52
221793,5798,Twumasi,P. Twumasi,Patrick Twumasi,"LM, ST, CAM",69,Hannover 96,German 2. Bundesliga,2,Ghana,77,66,63,71,31,57
221855,5819,Liu Binbin,Liu Binbin,刘彬彬,"LM, RM",69,Shandong Taishan,Chinese Super League,1,China PR,79,66,64,69,44,63
222079,5856,Onomah,J. Onomah,Josh Onomah,"CM, CAM",69,Fulham,English League Championship,2,England,67,64,65,75,59,68
222154,5866,Carvallo,B. Carvallo,Bryan Andrés Carvallo Utreras,"LM, CAM",69,Club Necaxa,Mexican Liga MX,1,Chile,79,61,64,75,26,48
222165,5870,Hansson,E. Hansson,Emil Hansson,"LM, RM",69,Fortuna Sittard,Holland Eredivisie,1,Sweden,78,59,65,74,34,51
222225,5898,Popov,S. Popov,Strahil Venkov Popov,RB,69,Atakaş Hatayspor,Turkish Süper Lig,1,Bulgaria,71,49,63,62,66,74
222240,5902,Ji Xiang,Ji Xiang,吉翔,"RB, RM",69,Shandong Taishan,Chinese Super League,1,China PR,70,58,71,65,65,72
222273,5906,Jiang Zhipeng,Jiang Zhipeng,姜至鹏,"LB, LM, LWB",69,Shenzhen FC,Chinese Super League,1,China PR,75,57,69,68,64,66
222286,5912,Lloris,G. Lloris,Gautier Lloris,CB,69,AJ Auxerre,French Ligue 2,2,France,45,36,50,54,69,72
222382,5932,Chávez,L. Chávez,Luis Gerardo Chávez Magallón,"CM, RM",69,Pachuca,Mexican Liga MX,1,Mexico,68,65,70,72,62,57
222573,5971,Tello,A. Tello,Andrés Felipe Tello Muñoz,"CM, LM",69,Benevento,Italian Serie B,2,Colombia,85,58,68,73,61,81
222692,5999,Schmitz,B. Schmitz,Benno Schmitz,"RB, CB",69,1. FC Köln,German 1. Bundesliga,1,Germany,60,50,63,63,69,70
222881,6024,Auro,Auro,Auro Alvaro da Cruz Junior,"RB, LB, CDM",69,Toronto FC,USA Major League Soccer,1,Brazil,71,50,65,72,64,63
222900,6026,Hahn,W. Hahn,Warner Lloyd Hahn,GK,69,Go Ahead Eagles,Holland Eredivisie,1,Suriname,,,,,,
223030,6049,Kara,A. Kara,Aytaç Kara,"CDM, CM",69,Galatasaray SK,Turkish Süper Lig,1,Turkey,61,69,66,66,65,81
223122,6067,Osmanpaşa,C. Osmanpaşa,Caner Osmanpaşa,CB,69,Demir Grup Sivasspor,Turkish Süper Lig,1,Turkey,43,32,53,58,71,72
223137,6071,Bonazzoli,F. Bonazzoli,Federico Bonazzoli,ST,69,US Salernitana 1919,Italian Serie A,1,Italy,70,68,53,69,28,59
223147,6075,Biada,J. Biada,Julius Valentin Biada,"CAM, ST",69,SV Sandhausen,German 2. Bundesliga,2,Germany,70,73,62,70,35,67
223175,6079,Kocuk,O. Kocuk,Okan Kocuk,GK,69,GZT Giresunspor,Turkish Süper Lig,1,Turkey,,,,,,
